Date,Price,Open,High,Low,Change %,short_mavg,long_mavg,signal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200,target_return,target_direction
2020-12-30,1.2295,1.2248,1.2311,1.2245,0.0039000000000000003,1.2225499999999998,1.19395,1.0,1.2216749927374464,1.210859327874387,1.1712501076327555,0.2364258927115706,3.5542828265813204,0.0098,0.0443,73.2804416668013,65.6774970878003,57.05947661865056,91.16022099447488,77.5797455689065,96.86888454011734,92.70607323907532,98.99053627760247,97.7511963847412,-0.006669377795851972,0
2020-12-31,1.2213,1.2298,1.231,1.2209,-0.0067,1.22202,1.1947083333333337,1.0,1.2216068122397288,1.211532919744613,1.1718017920138195,-0.3427172582619324,3.037205770690967,-0.0052999999999998,0.034,56.40041452999694,60.50618527313061,56.517390940495616,45.85635359116007,72.60375885746306,80.82191780821917,90.53278845784878,93.81703470031545,96.97886774532746,-8.18799639727974e-05,0
2021-01-01,1.2212,1.2216,1.2216,1.221,-0.0001,1.22159,1.195355,1.0,1.2215328463779598,1.2121566024458366,1.172345709761749,-0.2450579970592952,3.1418918918919023,-0.0042999999999999,0.0359,56.22492243222334,60.44614230882693,56.51081080623443,45.303867403314825,60.773480662983246,80.62622309197653,86.10567514677102,93.7539432176656,95.52050473186118,0.0029479200786113324,1
2021-01-04,1.2248,1.2231,1.231,1.2223,0.0029,1.22165,1.19608,1.0,1.2221268743092395,1.212972305641216,1.1729226657274825,0.7154016939396556,3.0282637954239595,0.0006000000000001,0.0408000000000001,61.07018781743928,61.8558092510542,56.69323724950891,60.37735849056628,50.51252649501371,86.70886075949376,82.71900055322983,96.02523659305996,94.53207150368034,0.0037557152188112397,1
2021-01-05,1.2294,1.2247,1.2307,1.2245,0.0038,1.22298,1.1969966666666667,1.0,1.2234492607984688,1.214032157044985,1.1735432210746313,0.8945424702503186,3.198186854696552,0.0133,0.0405999999999999,66.35704523587472,63.571909533626034,56.92527638021798,89.17197452229281,64.95106680539129,96.04651162790692,87.7938651597924,98.92744479495266,96.23554153522606,0.002521555230193595,1
2021-01-06,1.2325,1.2296,1.235,1.2266,0.0025,1.22438,1.1979616666666668,1.0,1.2250948497442018,1.2152236309468312,1.1741903484313423,1.1406532086000347,3.458406782506497,0.014,0.0411999999999999,69.46240209069707,64.67972012387679,57.0810290826178,86.4864864864857,78.6786064997816,94.62365591397815,92.45967610045962,98.46059113300484,97.80442417367249,-0.0044624746450302455,0
2021-01-07,1.227,1.2327,1.2346,1.2245,-0.0045000000000000005,1.22522,1.1989016666666663,1.0,1.2254412406998016,1.2159833967893194,1.174769408920989,0.5408062930186956,2.574820264169885,0.0084000000000001,0.0357,58.768827659178825,61.260449033416016,56.71535710798629,56.75675675675714,77.47173925517853,81.94130925507899,90.8704922656547,95.07389162561576,97.4873091845244,-0.004237978810106013,0
2021-01-08,1.2218,1.2273,1.2285,1.2192,-0.0042,1.22536,1.199735,1.0,1.2247791969362014,1.216358661557465,1.1752845789259023,0.0327493040772847,2.4312541918175645,0.0014,0.0256,50.58765121420438,58.248721292260505,56.37220829245638,22.352941176470573,55.19872813990445,69.08665105386407,81.88387207430708,91.87192118226596,95.13546798029552,-0.005647405467343214,0
2021-01-11,1.2149,1.2217,1.2227,1.2132,-0.005600000000000001,1.22471,1.200373333333333,1.0,1.2229829793114375,1.2162645543496815,1.175718088538403,-0.8001959663590928,0.6545153272576651,-0.0064999999999999,0.0221,41.97292952196018,54.5663351817648,55.92099757192647,7.798165137614823,28.969287690280822,52.594339622641485,67.87409997719486,87.6231527093596,91.5229885057471,0.004774055477816841,1
2021-01-12,1.2207,1.2152,1.2211,1.2136,0.0048,1.22431,1.2010166666666668,1.0,1.2225678921639034,1.2165507121635202,1.176209835234312,-0.7157381049207109,0.7593891869583058,-0.004,0.0136999999999998,49.93565380994733,56.933790216141496,56.21705445307696,34.40366972476984,21.518258679618395,54.019292604501146,58.5667610936689,91.19458128078806,90.2298850574712,-0.004096010485786783,0
2021-01-13,1.2157,1.2208,1.2224,1.214,-0.0040999999999999995,1.22293,1.20151,1.0,1.2213191844977391,1.216495827502436,1.176641122154255,-0.4585277982477728,0.1400329489291626,-0.0138,0.0041999999999999,44.13456653020462,54.40558278391881,55.89180954733739,11.467889908256614,17.889908256880407,33.904109589041035,46.83924727206122,88.11576354679798,88.97783251231522,-8.225713580656269e-05,0
2021-01-14,1.2156,1.2157,1.218,1.2111,-0.0001,1.22236,1.202076666666667,1.0,1.2202793327708774,1.2164380321744048,1.177066193891667,-0.4585653455617466,0.2970297029703009,-0.0057,0.0016,44.02092285029728,54.355643707905024,55.88531054041031,18.828451882844945,21.56667050529045,33.56164383561641,40.49501534305287,88.05418719211818,89.12151067323474,-0.006416584402764047,0
2021-01-15,1.2078,1.2155,1.2163,1.2074,-0.0064,1.22102,1.2024416666666666,1.0,1.2180103631761725,1.2158807397283096,1.1774012018969275,-1.3879817112998143,-0.2477700693756288,-0.0134,-0.0041999999999999,35.98947222413449,50.60739115767245,55.38050137146187,1.4492753623186774,10.581872384473394,6.849315068493129,24.771689497716864,83.25123152709354,86.47372742200325,-0.00016559032952478958,0
2021-01-18,1.2076,1.2085,1.2091,1.2054,-0.0002,1.2193,1.2028883333333331,1.0,1.2161175698714135,1.215346498412697,1.177730065708564,-1.7732227102651734,-0.2065944963226135,-0.0172000000000001,-0.0032,35.8033699668684,50.5149930346303,55.36761301085156,7.432432432432347,9.236719892531973,7.432432432432347,15.947797112180632,83.12807881773394,84.81116584564855,0.004306061609804734,1
2021-01-19,1.2128,1.2078,1.2146,1.2074,0.0043,1.21764,1.2034433333333334,1.0,1.2155143753493387,1.215182208180205,1.178111617466062,-1.598377281947248,0.3890406423309451,-0.0165999999999999,0.0027000000000001,44.1469743899547,52.83131829182794,55.63739200590443,25.00000000000019,11.293902598250384,25.00000000000019,13.093915833641892,86.33004926108376,84.2364532019704,-0.0019788918205806416,0
2021-01-20,1.2104,1.2128,1.2159,1.2077,-0.002,1.21543,1.2040433333333334,1.0,1.2145844889221862,1.2148736785985514,1.1784625804474642,-1.352893235533836,-0.2636783124588078,-0.0221,0.0022999999999999,41.38839522778705,51.67640506370529,55.48183354380351,17.123287671232575,16.51857336788835,16.891891891891493,16.44144144144135,84.85221674876837,84.77011494252868,0.004791804362194396,1
2021-01-21,1.2162,1.2106,1.2175,1.2102,0.0048,1.21435,1.204856666666667,1.0,1.2148782182090614,1.2149592477268405,1.1788723957014255,-0.4583401538713414,0.4211047807777955,-0.0108000000000001,0.0025999999999999,49.80968598023433,54.18048618105237,55.78210813268354,46.75324675324661,29.625511474826443,36.48648648648613,26.12612612612594,88.42364532019697,86.53530377668305,0.00041111659266568346,1
2021-01-22,1.2167,1.2164,1.2191,1.2151,0.0004,1.2138399999999998,1.2057233333333337,1.0,1.2152094512619591,1.2150715543320023,1.179282817091714,0.1481603424149972,0.197644733591366,-0.0051000000000001,0.0055999999999998,50.49104856120095,54.39125315742875,55.8079333838281,65.31791907514422,43.064817833207776,38.17567567567513,30.51801801801759,88.73152709359594,87.33579638752042,-0.0024656858716198826,0
2021-01-25,1.2137,1.2168,1.2184,1.2115,-0.0025,1.21372,1.206551666666667,1.0,1.2149350055779666,1.214983066950663,1.1796559005394165,-0.5734414680101495,-0.1152168545798755,-0.0012,-0.0005999999999999,46.30066005659818,52.881417479653095,55.61207427051512,48.82352941176482,53.63156508005186,28.040540540540388,34.23423423423389,86.88423645320192,88.01313628899828,0.0018950317211832157,1
2021-01-26,1.216,1.2138,1.2176,1.2108,0.0019,1.21325,1.2073,1.0,1.2151286409274271,1.2150486755380157,1.1800495215905171,0.0246771407419566,-0.3033532835943295,-0.0046999999999999,0.0008999999999999,49.84639392847413,53.89641539528568,55.73178232726552,62.3529411764706,58.83146322112652,35.81081081081054,34.00900900900869,88.30049261083737,87.97208538587842,-0.004276315789473628,0
2021-01-27,1.2108,1.216,1.2171,1.2057,-0.0043,1.21276,1.2079433333333334,1.0,1.2143416153042588,1.2147745674250143,1.1803822686341097,-0.3948667324777817,-1.2881134844284865,-0.0048999999999999,-0.0088999999999999,42.75464304150575,51.31127290237891,55.39234413848897,39.41605839416098,50.19750966079878,18.24324324324344,27.3648648648648,85.09852216748769,86.76108374384232,0.0010736703006275494,1
2021-01-28,1.2121,1.2109,1.2142,1.2079,0.0011,1.21241,1.208443333333333,1.0,1.2139340488853023,1.214602014679805,1.180725183649424,0.3560192084782224,-1.093431252549986,-0.0035,-0.0144999999999999,44.9309724613758,51.907843875736376,55.460502636076704,48.90510948905041,50.22470301989397,22.63513513513484,25.56306306306294,85.89901477832504,86.43267651888335,0.001237521656628937,1
2021-01-29,1.2136,1.2121,1.2157,1.2093,0.0012,1.21299,1.2088833333333333,1.0,1.2138733127243386,1.2145373685685876,1.1810803026111167,0.4968532626697586,-0.8658715896095364,0.0058,-0.0119,47.49031927259001,52.60106760657924,55.53928189770972,59.85401459853984,49.39172749391705,27.702702702702588,22.860360360360293,86.48989898989893,85.8291453119039,-0.006344759393539956,0
2021-02-01,1.2059,1.214,1.2146,1.2054,-0.0063,1.21282,1.209293333333333,1.0,1.2124236195017315,1.2139801189605923,1.181348180696942,-0.5689313984168971,-0.8387468135844081,-0.0017,-0.0182999999999999,37.53934904520108,48.860961647549104,55.03705706467047,3.649635036495937,37.469586374695375,1.6891891891889992,17.342342342342146,81.62878787878782,84.6725672156706,-0.0014097354672858442,0
2021-02-02,1.2042,1.2058,1.2089,1.2011,-0.0014000000000000002,1.21196,1.2096733333333334,1.0,1.210928415955962,1.2133491435194967,1.1815946118754208,-0.5122273628552532,-1.1735740664751728,-0.0086000000000001,-0.0119,35.70410358624653,48.08016710560896,54.92684789887552,17.222222222221546,26.908623952419088,9.144542772860992,12.845478221584196,80.55555555555547,82.89141414141407,-0.0006643414715162832,0
2021-02-03,1.2034,1.2044,1.2051,1.2003,-0.0007000000000000001,1.2112599999999998,1.2101016666666666,1.0,1.209559613054878,1.2127072632693232,1.1818295626089033,-1.0524584772241343,-1.247333005087796,-0.0069999999999998,-0.0150999999999998,34.81416115819397,47.709025513084185,54.874877737867855,16.489361702128075,12.453739653615164,8.933717579250972,6.589149847100326,80.05050505050502,80.74494949494944,-0.00598304803058014,0
2021-02-04,1.1962,1.2034,1.2043,1.1957,-0.006,1.20926,1.210365,0.0,1.2071305924994458,1.211642278506402,1.181984274957777,-1.6848853456069668,-1.982956407735169,-0.02,-0.0223999999999999,27.867939504094597,44.51014214445934,54.40922585756717,2.136752136751894,11.94944535370048,1.2722646310431134,6.450174994385031,75.50505050505042,78.70370370370364,0.0066878448419995795,1
2021-02-05,1.2042,1.1964,1.2051,1.1952,0.0067,1.20801,1.210715,0.0,1.2065977574995466,1.2111621314908612,1.18222325484177,-0.7827304935321796,-1.408220075323408,-0.0124999999999999,-0.0161999999999999,42.1241754555987,48.48067481052693,54.83718587879664,38.79310344827561,19.1397390957185,22.613065326632874,10.939682512308991,80.55555555555547,78.70370370370364,0.0004982561036372957,1
2021-02-08,1.2048,1.2042,1.2067,1.2018,0.0005,1.20712,1.21104,0.0,1.206270892499629,1.2107516713825786,1.1824659224751295,-0.9210526315789372,-1.6248877276067453,-0.0088999999999999,-0.0165999999999999,43.06194881046622,48.76511140971488,54.86911876916914,42.85714285714314,27.92899948072352,24.120603015075478,16.001977657583826,80.93434343434345,78.99831649831644,0.005727091633465964,1
2021-02-09,1.2117,1.2049,1.2123,1.2045,0.005699999999999999,1.20669,1.2114666666666667,0.0,1.207258002954242,1.210812853875712,1.1827798962335772,0.0743310208126776,-1.4477429849532362,-0.0042999999999999,-0.0129999999999999,52.82839723765397,51.92284282925986,55.23494188717196,75.34246575342436,52.33090401961434,41.45728643216064,29.396984924623,85.29040404040398,82.26010101010097,-8.252867871583192e-05,0
2021-02-10,1.2116,1.2119,1.2144,1.2108,-0.0001,1.20677,1.211906666666667,0.0,1.2080474569625617,1.2108636374979438,1.18308917966268,-0.0412507218876284,-0.7942356505363171,0.0007999999999999,-0.0179,52.6828808257288,51.87490913435571,55.22842128370053,80.0,66.06653620352247,41.206030150753634,35.594639865996584,85.22727272727269,83.81734006734004,0.0009904258831299195,1
2021-02-11,1.2128,1.2118,1.215,1.2113,0.001,1.20684,1.2123316666666668,0.0,1.2089115556966414,1.210988564113994,1.1834077729249193,-0.0659195781146928,-0.6878480183426108,0.0007000000000001,-0.0084999999999999,54.35912485008421,52.420176833223394,55.29207394684271,85.85365853658583,80.39870809667003,44.22110552763828,42.2948073701842,85.91370558375637,85.47712745047768,-0.0008245382585753136,0
2021-02-12,1.2118,1.213,1.2136,1.2081,-0.0008,1.20666,1.2127733333333337,0.0,1.2094367273881612,1.2110409148174988,1.1837119916003516,0.4892611327639121,-1.0613977792292717,-0.0018,-0.0094,52.632687827413534,51.913119178241146,55.22631483971453,83.83838383838341,83.23068079165638,41.708542713567645,42.37855946398653,85.27918781725883,85.47338870942929,0.0007426968146557744,1
2021-02-15,1.2127,1.2123,1.2146,1.2116,0.0007000000000000001,1.20734,1.2132516666666668,0.0,1.2100300496812229,1.2111479525734687,1.1840223566800068,0.7058628134861279,-1.358386204652689,0.0067999999999999,-0.0121000000000002,54.09075793794691,52.34231704230219,55.27442849529417,88.38383838383744,86.02529358626886,43.96984924623072,43.29983249581222,85.85025380710648,85.6810490693739,-0.0018965943761853898,0
2021-02-16,1.2104,1.213,1.2171,1.2095,-0.0019,1.20796,1.2136116666666663,0.0,1.210097313375546,1.2110996975677757,1.1843045599736406,0.5816852251952713,-1.793103448275863,0.0061999999999999,-0.0190000000000001,49.742916219914704,51.13571552965924,55.12229143415378,69.40639269406329,80.54287163876135,38.19095477386899,41.28978224455579,84.39086294416234,85.17343485617589,-0.00561797752808979,0
2021-02-17,1.2036,1.2107,1.2111,1.2022,-0.005600000000000001,1.20798,1.2138166666666668,0.0,1.2089159836709014,1.210615846102849,1.1845108393927208,0.6186256478849752,-1.9070904645476845,0.0001999999999999,-0.0288999999999999,39.35195851030991,47.76787747827229,54.6751358808453,38.35616438356142,65.38213182048736,21.319796954314693,34.49353365813814,80.07614213197965,83.43908629441616,0.004320372216683355,1
2021-02-18,1.2088,1.2037,1.2096,1.2035,0.0043,1.20924,1.2141083333333331,0.0,1.2088948957307375,1.2104986947393492,1.1847703124787192,0.3819963461219199,-1.064003928629882,0.0126000000000001,-0.0181999999999999,48.4938371717352,50.35445122713766,54.955963628305625,62.10045662100474,56.62100456620978,40.84084084084115,33.45053085634162,83.2158872517617,82.56096410930122,0.0023990734612837628,1
2021-02-19,1.2117,1.2091,1.2145,1.2081,0.0024,1.20999,1.2143666666666668,0.0,1.2094049146887853,1.210576198305806,1.1850577828927973,0.5727091633466057,-0.263396164293365,0.0075,-0.0100999999999999,52.89379889653391,51.73341135064611,55.11184951257616,64.70588235294092,55.05416778583566,60.00000000000016,40.72021259838534,84.96774193548382,82.7532571064084,0.003053561112486669,1
2021-02-22,1.2154,1.2117,1.2171,1.2091,0.0031,1.21105,1.2147433333333333,0.0,1.2104949301999153,1.2108874113230428,1.1853814470253936,0.3053561112486619,-0.434177111493394,0.0105999999999999,0.0004999999999999,57.98223020584605,53.440312730325466,55.310166025312746,88.59060402684551,71.7989810002637,74.26470588235323,58.36851557439818,86.75675675675673,84.98012864800074,-0.0004113871976303418,0
2021-02-23,1.2149,1.2155,1.218,1.2135,-0.0004,1.21137,1.214875,0.0,1.211295851981749,1.2111462880155424,1.1856960994662484,0.2723671178606867,-0.0658057086452177,0.0032,-0.0057999999999998,57.05680976014269,53.17741876673961,55.27699821387175,80.37974683544384,77.89207773841007,72.42647058823577,68.89705882352972,86.41891891891893,86.04780587038651,0.0012346695201250757,1
