Date,Price,Open,High,Low,Change %,short_mavg,long_mavg,signal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200
03/26/2020,1.1028,1.0881,1.106,1.0869,1.36%,1.08995,1.0978030303030302,0.0,1.0918965938351402,1.0978255048112742,,-0.693381359747865,1.828254847645433,-0.01550000000000007,0.018799999999999928,53.99680410486061,52.94856667393942,,65.1666666666667,40.18340136205739,45.62427071178525,30.493971217425088,,
03/27/2020,1.114,1.103,1.1147,1.0953,1.02%,1.0903,1.098279411764706,0.0,1.095919774850011,1.0989895844595552,,-0.3666934978982195,2.8244415728263044,0.0035000000000000586,0.03100000000000014,59.80186764272575,55.498825983198884,,83.8333333333336,61.2879005260642,58.693115519253304,44.22403733955662,,
03/30/2020,1.1046,1.1136,1.1145,1.101,-0.84%,1.08895,1.09846,0.0,1.097499404620956,1.0993903789913002,,0.4547108039287119,2.363080344731728,-0.013500000000000068,0.021200000000000108,53.505569477357355,53.004477495022826,,73.9602169981917,74.32007233273066,47.72462077012835,50.68066900038897,,
03/31/2020,1.1029,1.1049,1.1056,1.0926,-0.15%,1.08928,1.0985833333333332,0.0,1.0984820471791827,1.0996393744264004,,1.0629524420416068,2.08256201406886,0.0033000000000000806,0.023800000000000043,52.39701849182157,52.56250654510708,,76.86274509803911,78.21876514318814,45.740956826137634,50.719564371839766,,
04/01/2020,1.0962,1.1031,1.104,1.0903,-0.61%,1.0897700000000001,1.098518918918919,0.0,1.0980668819593675,1.0993969218103554,,2.54443405051451,1.660020402485396,0.0049000000000001265,0.015800000000000036,48.03858650070445,50.83433268415405,,63.72549019607846,71.51615076410309,37.92298716452744,43.79618825359781,,
04/02/2020,1.0856,1.0964,1.097,1.0821,-0.97%,1.0914300000000001,1.0981789473684211,0.0,1.0957990697785347,1.0984301109408328,,1.51486815036469,0.11989301853729196,0.016599999999999948,0.007299999999999862,41.91037435163363,48.23859765369923,,42.94117647058792,61.17647058823516,25.554259043173673,36.40606767794625,,
04/03/2020,1.0808,1.0858,1.0865,1.0772,-0.44%,1.09257,1.0977333333333332,0.0,1.093070877206787,1.0972015205094061,,0.811491465348375,-0.4054552156284519,0.011400000000000077,-0.0035000000000000586,39.3825862415387,47.11168438597231,,33.52941176470571,46.7320261437907,19.953325554258942,27.81019058732002,,
04/06/2020,1.0791,1.0814,1.0836,1.0768,-0.16%,1.09327,1.0972675,0.0,1.0905298878718759,1.0959465681954284,,0.03708167238342041,-0.8088978766430867,0.006999999999999895,-0.006099999999999994,38.469522500042,46.71187402001371,,16.235294117646845,30.90196078431349,17.969661610268236,21.159082069233616,,
04/07/2020,1.0889,1.0793,1.0926,1.0784,0.91%,1.09429,1.0970634146341463,0.0,1.0902334654172074,1.0954603795321955,,0.082720588235285,0.09192021325488461,0.010199999999999987,0.0009999999999998899,46.425437623883155,49.27881127185454,,33.16062176165786,27.641775881336798,29.40490081680271,22.442629327109966,,
04/08/2020,1.0856,1.0891,1.0904,1.0829,-0.30%,1.09405,1.096790476190476,0.0,1.0893908329420638,1.0947830822415754,,-1.559666303953582,-1.291143844335353,-0.0024000000000001798,-0.0023000000000001908,44.28312206130247,48.46555187769992,,23.21899736147733,24.204971080260673,25.554259043173673,24.30960715674821,,
04/09/2020,1.0927,1.0857,1.0953,1.0841,0.65%,1.09304,1.0966953488372093,0.0,1.089992607320477,1.0946405924533928,,-1.9120287253141917,-0.8888888888888916,-0.010099999999999998,-0.007100000000000106,49.818794984208395,50.29141384389418,,41.95250659630609,32.77737523981376,33.83897316219364,29.599377674056672,,
04/10/2020,1.0935,1.093,1.0953,1.0919,0.07%,1.0909900000000001,1.0966227272727271,0.0,1.090630408422483,1.094562874224417,,-1.0048886474742087,-1.7696730147323079,-0.020500000000000185,-0.009000000000000119,50.43531212163892,50.495854270298416,,44.297082228116466,36.489528728633296,34.772462077012676,31.38856476079333,,
04/13/2020,1.0913,1.0942,1.0968,1.0892,-0.20%,1.0896599999999999,1.0965044444444445,0.0,1.090752166925126,1.0943413493939442,,-1.0517725995103868,-2.3095515173216405,-0.01330000000000009,-0.02190000000000003,48.61047496126342,49.91187796152212,,50.347222222222186,45.53227034888158,32.205367561260076,33.605600933488795,,
04/14/2020,1.0979,1.0914,1.0988,1.0904,0.60%,1.0891600000000001,1.0965347826086957,0.0,1.0920519002732665,1.0945821422189,,0.15508118956395137,-1.3921322076522227,-0.004999999999999893,-0.019199999999999884,54.141299631437185,51.64729860354333,,77.57352941176482,57.405944620701156,39.90665110851815,35.6281602489303,,
04/15/2020,1.0907,1.0981,1.0991,1.0857,-0.66%,1.0886099999999999,1.0964106382978724,0.0,1.0918060805193948,1.0943202849453333,,0.4697862932940406,-2.9539994661446656,-0.00550000000000006,-0.022699999999999942,47.89336228120961,49.703855177098234,,62.331838565022565,63.41753006633652,31.505250875145798,34.53908984830801,,
04/16/2020,1.0835,1.0911,1.0913,1.0817,-0.66%,1.0884,1.0961416666666668,0.0,1.0902957850115473,1.0935925741068666,,0.2498149518874838,-3.987594151528591,-0.0020999999999999908,-0.04039999999999999,42.45026733782119,47.84154199257708,,30.044843049327053,56.65007034203814,23.103850641773445,31.505250875145794,,
04/17/2020,1.0876,1.0835,1.0894,1.0812,0.38%,1.0890799999999998,1.0959673469387754,0.0,1.089805615980267,1.0931906481951597,,0.7876934482439025,-4.988206516991364,0.006799999999999917,-0.04090000000000016,46.31095868846724,48.96791078240968,,48.430493273542275,46.93572496263062,27.887981330221518,27.499027615713587,,
04/20/2020,1.0862,1.0875,1.0898,1.0841,-0.13%,1.08979,1.095772,0.0,1.0891500206559963,1.0927229754790615,,-0.24795665350352877,-3.6971362709459927,0.007100000000000106,-0.058499999999999996,45.16150404583194,48.59720056767544,,37.68115942029011,38.71883191438647,27.372262773722646,26.1213649152392,,
04/21/2020,1.0856,1.0862,1.0882,1.0816,-0.06%,1.08946,1.095572549019608,0.0,1.0885045391689596,1.0922475832604954,,0.0,-3.6478210703825455,-0.0033000000000000806,-0.042300000000000004,44.63396544230059,48.43463615068491,,24.581005586591914,36.89755276014142,29.958960328317136,28.40640147742043,,
04/22/2020,1.0822,1.0857,1.0886,1.0802,-0.31%,1.08912,1.0953153846153847,0.0,1.0873582256305798,1.0915784891664786,,-0.9609224855861584,-3.228114101761604,-0.0033999999999998476,-0.044499999999999984,41.57612372258445,47.50312650516935,,10.58201058201064,24.281391862964217,26.54232424677187,27.957849116270552,,
04/23/2020,1.0776,1.0824,1.0848,1.0756,-0.43%,1.08761,1.0949811320754717,0.0,1.0855839601248798,1.0906495549118087,,-1.4540466392318268,-2.962629446195421,-0.015100000000000113,-0.04070000000000018,37.69409086329534,46.25798084823699,,8.51063829787232,14.557884822158286,23.166666666666398,26.5559837472518,,
04/24/2020,1.082,1.0778,1.0831,1.0726,0.41%,1.08646,1.0947407407407408,0.0,1.0849323181909254,1.090075864658258,,-0.8521946302574788,-3.2286915302745745,-0.011499999999999844,-0.02849999999999997,43.31887674000402,47.616636641175276,,35.47169811320787,18.188115664363604,30.500000000000053,26.73633030447944,,
04/27/2020,1.0828,1.0809,1.0863,1.0808,0.07%,1.08561,1.0945236363636364,0.0,1.0845446177336455,1.0895941575851833,,-1.375352946534303,-1.52782830120043,-0.008499999999999952,-0.03530000000000011,44.33409824095078,47.86454388113217,,38.490566037735846,27.490967482938675,34.538878842676176,29.40184850311421,,
04/28/2020,1.0818,1.0829,1.089,1.081,-0.09%,1.084,1.0942964285714285,0.0,1.0840455897552634,1.0890790069481857,,-0.81598973136517,-0.8705213964995733,-0.016100000000000003,-0.017799999999999816,43.257989417431105,47.57340957848105,,34.71698113207588,36.22641509433986,35.49019607843143,33.50969164036922,,
04/29/2020,1.0873,1.082,1.0886,1.0818,0.51%,1.08366,1.0941736842105263,0.0,1.0846373070849396,1.0889616097362111,,0.350715274573145,1.7118802619270332,-0.0034000000000000696,-0.0040000000000000036,50.58750505963368,49.32705406329464,,78.60962566844911,50.60572427942028,46.27450980392132,38.76786157500964,,
04/30/2020,1.0955,1.0872,1.0973,1.0833,0.75%,1.08486,1.0941965517241379,0.0,1.0866123595731985,1.089392444979941,,0.7263699889665336,2.4406209089208915,0.01200000000000001,0.026499999999999968,59.29720910285468,51.813013982653885,,92.71255060728734,68.67971913593743,62.35294117647033,48.03921568627436,,
05/01/2020,1.0983,1.0956,1.1019,1.0934,0.26%,1.08593,1.0942661016949153,0.0,1.0887374004341004,1.089978584856333,,1.113975326827472,2.4438018841525975,0.010700000000000154,0.028900000000000148,61.84860970370952,52.63384458671782,,87.71331058020466,86.34516228531369,67.84313725490198,58.82352941176455,,
05/04/2020,1.0906,1.0981,1.0981,1.0895,-0.70%,1.08637,1.0942049999999999,0.0,1.0890760568993332,1.0900194230250433,,0.46057479734709983,1.1031797534068806,0.0043999999999999595,0.01849999999999996,51.90673354718476,50.20111898453746,,61.43344709897595,80.61976942882264,43.294117647058776,57.830065359477025,,
05/05/2020,1.0838,1.0907,1.0926,1.0825,-0.62%,1.08619,1.0940783333333333,0.0,1.088116769194518,1.0896111855538417,,0.14784697837738364,-0.3860294117647042,-0.0017999999999998018,0.0051000000000001044,44.8349244594605,48.16725739326691,,38.225255972696445,62.45733788395901,26.603325415677176,45.91352677254597,,
05/06/2020,1.0794,1.0837,1.0848,1.0782,-0.41%,1.08591,1.09395,0.0,1.0865318958066654,1.0889416841380004,,0.1670378619153697,-2.121871599564752,-0.0028000000000001357,-0.008600000000000163,40.83509350828723,46.89549453336136,,23.208191126279498,40.95563139931729,16.15201900237509,28.683154021703682,,
05/07/2020,1.0832,1.0795,1.0835,1.0766,0.35%,1.08647,1.0939366666666668,0.0,1.0859260946108358,1.0885656224119997,,0.1109057301293778,-2.764811490125687,0.005600000000000049,-0.019600000000000062,45.50066459877784,48.11930505042509,,36.177474402730056,32.536973833901996,25.178147268408402,22.644497228820224,,
05/08/2020,1.084,1.0833,1.0877,1.0814,0.07%,1.08667,1.0939533333333331,0.0,1.0855758946644836,1.0882668818774597,,0.11082379017363223,-1.8649284808980582,0.0020000000000000018,-0.030000000000000027,46.48775667901432,48.37839108008069,,29.249011857707686,29.544892462239076,27.207637231503735,22.84593450076241,,
05/11/2020,1.0806,1.0838,1.0851,1.0801,-0.31%,1.08645,1.0939066666666666,0.0,1.0846711845859598,1.087765677218316,,-0.11092623405436215,-2.021942152507026,-0.0021999999999999797,-0.02400000000000002,42.82498302811782,47.33902226662971,,15.810276679841847,27.07892098009319,24.242424242424324,25.542736247445486,,
05/12/2020,1.0846,1.0807,1.0886,1.0784,0.37%,1.08673,1.0939983333333332,0.0,1.0846582419110524,1.0875589055082329,,-0.24832153039638782,-1.0582010582010632,0.0027999999999999137,-0.018299999999999983,48.16377973024511,48.680865905344454,,31.620553359683694,25.559947299077738,38.21656050955406,29.888873994494038,,
05/13/2020,1.0816,1.0848,1.0897,1.0811,-0.28%,1.08616,1.0940183333333335,0.0,1.0841021971217573,1.0871700005980491,,-1.2688270196257438,-0.36845983787767167,-0.005700000000000038,-0.014600000000000168,44.68655536642556,47.737122881835006,,19.76284584980187,22.39789196310913,30.716723549487597,31.05856943382199,,
05/14/2020,1.0804,1.0819,1.0825,1.0774,-0.11%,1.08465,1.0940533333333333,0.0,1.0834290695745628,1.0867284903906573,,-1.6297914959482862,-0.03700962250184641,-0.015099999999999891,-0.005199999999999871,43.297274069926,47.35722666469571,,15.019762845849844,22.13438735177846,26.62116040955632,31.85148148953266,,
05/15/2020,1.0815,1.0805,1.0851,1.0789,0.10%,1.08297,1.0940066666666666,0.0,1.0830783293118018,1.0863877491896163,,-0.8344030808729239,0.22240756185709926,-0.016800000000000148,0.0006999999999999229,45.03766734429525,47.75151788128909,,22.79069767441808,19.191102123356593,30.37542662115999,29.237770193401303,,
05/18/2020,1.0912,1.0816,1.0928,1.08,0.90%,1.08303,1.0941066666666666,0.0,1.0845549978812328,1.0867011590602917,,0.6827828012548303,0.211222334465972,0.0005999999999999339,0.0121,57.745083348118385,51.093090241891,,90.12345679012317,42.644639103463696,63.48122866894158,40.159271899885965,,
05/19/2020,1.0921,1.0913,1.0978,1.0902,0.08%,1.08386,1.0941766666666666,0.0,1.0859268173387826,1.0870525572452605,,1.1765795812488564,0.5987472365512319,0.008299999999999974,0.0032000000000000917,58.72879431582485,51.39147980172027,,73.11320754716976,62.00912067057033,66.5529010238908,53.46985210466412,,
05/20/2020,1.0977,1.0928,1.1,1.0918,0.51%,1.08569,1.0943399999999999,0.0,1.0880673971413493,1.0877451790065236,,1.3386262924667613,0.45758213599340103,0.018299999999999983,0.0121,64.45051423569785,53.2282946481618,,90.17094017093939,84.4692015027441,85.66552901023826,71.89988623435688,,
05/21/2020,1.0949,1.098,1.101,1.0937,-0.26%,1.08686,1.0942583333333333,0.0,1.0893096891100296,1.0882103552927647,,1.005535055350545,0.12802926383173918,0.011700000000000044,0.0021999999999999797,59.841486646099895,52.207867057299254,,74.15254237288144,79.14556336366353,76.10921501706454,76.10921501706453,,
05/22/2020,1.09,1.0949,1.0961,1.0885,-0.45%,1.08746,1.09405,0.0,1.0894352002255574,1.0883266523357462,,0.8698870997593998,-0.11912398057361466,0.006000000000000005,-0.0034999999999998366,52.53620213693763,50.45673035560831,,53.389830508475136,72.57110435076532,59.38566552901031,73.72013651877104,,
05/25/2020,1.0899,1.0903,1.0915,1.087,-0.01%,1.08839,1.0936616666666665,0.0,1.0895197093000395,1.088428845936926,,0.48865941360871123,-0.7286638127334006,0.009300000000000086,-0.0013999999999998458,52.39117332289498,50.42102585573335,,52.96610169491586,60.16949152542414,59.04436860068271,64.84641638225251,,
05/26/2020,1.098,1.09,1.0997,1.0892,0.74%,1.0897299999999999,1.0933433333333333,0.0,1.0910615807033694,1.0890502493512102,,1.5162721893491304,0.6692949481984124,0.013400000000000079,9.999999999998899e-05,61.865636858743855,53.19621809540463,,87.28813559322083,64.5480225988706,86.68941979522185,68.37315130830495,,
05/27/2020,1.1003,1.0983,1.1031,1.0934,0.21%,1.0916000000000001,1.093125,0.0,1.09274129362985,1.0897803367643326,,1.8419104035542417,1.5505306875865388,0.01870000000000016,0.009600000000000053,64.11851580671527,53.9533295942373,,89.10505836575912,76.4530985512986,90.81967213114781,78.85115350901746,,
05/28/2020,1.1076,1.1005,1.1094,1.0991,0.66%,1.0943200000000002,1.0928533333333335,1.0,1.0954428770366729,1.0909363574409965,,2.4133148404993077,1.8389113644722344,0.02719999999999989,0.02410000000000001,70.30515674096858,56.27564187549754,,94.09836065573762,90.1638515382392,95.10869565217384,90.87259585951449,,
05/29/2020,1.1098,1.1078,1.1146,1.1069,0.20%,1.09715,1.0925416666666665,1.0,1.0980532633702886,1.092159667567438,,1.70454545454545,2.1727122076965424,0.028299999999999992,0.022199999999999998,71.92601799387437,56.95249348294896,,86.12716763005739,89.77686221718471,88.57142857142826,91.49993211824996,,
06/01/2020,1.1134,1.1096,1.1155,1.1096,0.32%,1.09937,1.09202,1.0,1.1008435794187499,1.0935366464529415,,1.9503708451606878,2.5607958732498206,0.022199999999999998,0.02719999999999989,74.4606342790687,58.051720148980245,,92.63157894736844,90.95236907772114,95.10489510489512,92.92833977616574,,
06/02/2020,1.1169,1.1137,1.1197,1.1115,0.31%,1.10185,1.0918366666666666,1.0,1.1037629288700954,1.0950507846397948,,1.7491117791746478,3.2064313435594114,0.024799999999999933,0.031300000000000106,76.73011012951332,59.10205916378343,,91.43730886850177,90.0653518153092,94.05520169851397,92.57717512494578,,
06/03/2020,1.1232,1.1172,1.1258,1.1167,0.56%,1.1044,1.0917783333333333,1.0,1.1072969420551264,1.0968745534107993,,2.584710932505251,4.231625835189318,0.025500000000000078,0.040999999999999925,80.24163987121773,60.92394762758266,,93.29896907216511,92.45595229601177,95.11278195488732,94.75762625276548,,
06/04/2020,1.1336,1.1234,1.1363,1.1195,0.93%,1.10827,1.0920333333333332,1.0,1.1120793165062912,1.099253320568475,,3.9999999999999867,4.768946395563758,0.03869999999999996,0.05600000000000005,84.52498742071558,63.686464411749085,,94.52332657200783,93.08653483755823,95.76138147566697,94.97645504302277,,
06/05/2020,1.1284,1.1338,1.1385,1.1278,-0.46%,1.11211,1.0923316666666665,1.0,1.115046713646975,1.1011407163616742,,3.5324341682723164,4.211304026597718,0.03839999999999999,0.0464,75.43930427987257,61.439804537163425,,80.38834951456315,89.40354838624536,83.68336025848144,91.51917456301192,,
