Date,Price,Open,High,Low,Change %,short_mavg,long_mavg,signal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200
05/24/2024,1.0845,1.0814,1.0859,1.0805,0.30%,1.08567,1.0831433333333333,1.0,1.0837025648681065,1.0817369744910568,1.087589498491995,-0.39493019838353877,0.3237742830712358,0.0044999999999999485,0.0009000000000001229,54.587489744165104,50.46434164227824,48.17714499005795,44.61538461538517,55.23908523908583,71.42857142857181,74.47089947089984,65.44943820224725,66.16729088639207
05/23/2024,1.0813,1.0824,1.0862,1.0805,-0.07%,1.0849199999999999,1.08288,1.0,1.083265734892087,1.081708782588408,1.0875262204829417,-0.5060728744939327,0.2503244947153648,-0.007500000000000062,0.00029999999999996696,48.76834218009522,48.67016027452963,47.96498811921203,19.99999999999966,39.74358974359021,58.730158730158685,68.91534391534428,62.45318352059923,64.8564294631711
05/22/2024,1.0821,1.0855,1.0865,1.0817,-0.30%,1.08445,1.0825616666666666,1.0,1.0830537830935256,1.0817340224214138,1.0874716338667636,-0.5239933811362418,0.7166790766939725,-0.0046999999999999265,0.0035000000000000586,50.241769353884614,49.137830666097905,48.02249878119333,26.15384615384689,30.25641025641056,61.90476190476241,64.02116402116432,63.20224719101134,63.701622971285936
05/21/2024,1.0854,1.0859,1.0875,1.0843,-0.01%,1.0842100000000001,1.0823316666666665,1.0,1.083480367985612,1.0819705371039032,1.0874507959561737,-0.4402861860209262,1.0802756565468272,-0.0024000000000001798,0.010999999999999899,56.03686211183667,51.04130493575339,48.259572598450504,56.77966101694839,34.31116905693164,75.0,65.21164021164039,66.29213483146064,63.98252184769041
05/20/2024,1.0855,1.0866,1.0886,1.0854,-0.14%,1.0837400000000001,1.0822049999999999,1.0,1.0838475738064097,1.0821982443875224,1.0874311756434858,0.12913937828612174,1.3254923924204232,-0.0047000000000001485,0.011699999999999822,56.20858492434454,51.09867456966733,48.266758824318096,66.01941747572751,49.650974882174246,75.39682539682535,70.76719576719593,66.38576779026212,65.29338327091138
05/17/2024,1.087,1.0866,1.088,1.0835,0.05%,1.0840299999999998,1.0821283333333334,1.0,1.0844207422052443,1.0825080350721983,1.0874268395196056,0.35081240768094774,1.5698000373761845,0.0028999999999999027,0.015700000000000047,58.88520186261043,51.971970684035014,48.37485251243389,80.5825242718446,67.79386758817348,81.34920634920655,77.24867724867732,67.79026217228466,66.82272159800247
05/16/2024,1.0865,1.0885,1.0896,1.0854,-0.16%,1.0843599999999998,1.08204,1.0,1.084798789077018,1.0827655811965726,1.087417519735402,0.6018518518518472,1.7417361176140038,0.0033000000000000806,0.01629999999999998,57.581681494720385,51.653883713491055,48.34101471600088,67.708333333334,71.43675836030202,79.36507936507978,78.70370370370391,67.32209737827722,67.16604244694133
05/15/2024,1.0882,1.0819,1.0886,1.0812,0.59%,1.0851799999999998,1.081975,1.0,1.0854171910630148,1.08311618886131,1.0874253870953758,0.24873330262553173,1.5775226360496724,0.008199999999999985,0.020299999999999985,60.85525105019482,52.672687872422806,48.46419673140142,84.61538461538612,77.63541407352156,86.00000000000061,82.23809523809568,68.91385767790273,68.00873907615487
05/14/2024,1.0818,1.0788,1.0827,1.0766,0.28%,1.0848099999999998,1.0817883333333331,1.0,1.0847595199606486,1.0830312734509029,1.087368833161838,-0.3683919690550749,0.8013417815877901,-0.0036999999999998145,0.010500000000000176,46.00427860262877,48.67771691018162,48.030855781824876,40.00000000000102,64.10790598290703,60.40000000000067,75.25502645502705,62.921348314606874,66.38576779026228
05/13/2024,1.0788,1.0774,1.0808,1.0766,0.18%,1.0841100000000001,1.081515,1.0,1.0836759708768944,1.0827582880669737,1.0872826966418903,-0.5255878284923963,0.907305209989715,-0.007000000000000117,0.005600000000000049,40.81639472538988,46.9509371524193,47.82938054823948,16.923076923076895,47.179487179488,48.40000000000017,64.93333333333383,60.11235955056182,63.98252184769047
05/10/2024,1.0769,1.0782,1.0791,1.076,-0.11%,1.08335,1.0812833333333332,1.0,1.0824439761720044,1.0823803339981368,1.087178337264434,-0.40691759918616105,0.6448598130841033,-0.007600000000000051,0.007800000000000029,37.81549394837345,45.8845165863243,47.702016355955294,6.6176470588228815,21.18024132730025,40.80000000000009,49.866666666666994,58.33333333333335,60.455680399500686
05/09/2024,1.0781,1.0751,1.0785,1.0724,0.34%,1.08303,1.0812666666666668,1.0,1.081654162322549,1.082104183417612,1.0870870975845253,-0.3696516033638299,0.36306088251722346,-0.0031999999999998696,0.008099999999999996,40.866450872898895,46.67584925659013,47.79026512204461,33.13953488372138,18.893419621873704,45.60000000000047,44.9333333333336,59.45692883895142,59.30087390761553
05/08/2024,1.0745,1.0755,1.0758,1.0734,-0.07%,1.0822699999999998,1.0811333333333333,1.0,1.080353405536631,1.0816135909390563,1.0869606065904542,-1.0042380689146777,0.06518904823988851,-0.007600000000000051,0.00029999999999996696,35.122416603193486,44.64956978827721,47.54835315631539,12.209302325581426,17.32216142270855,31.200000000000227,39.20000000000028,56.08614232209743,57.9588014981274
05/07/2024,1.0752,1.077,1.0788,1.0747,-0.15%,1.08125,1.0810283333333333,1.0,1.079416422711789,1.081199810878472,1.0868424329181263,-0.9488714877936413,0.1676914477361677,-0.010199999999999987,0.0013999999999998458,37.034495538579826,45.12871925430841,47.600187797867896,16.27906976744147,20.542635658914744,33.99999999999993,36.93333333333356,56.74157303370785,57.42821473158557
05/06/2024,1.0768,1.0762,1.0791,1.0755,0.09%,1.08038,1.0809433333333334,0.0,1.078940709491464,1.080915952112119,1.0867415337969488,-0.9383624655013788,0.6355140186915811,-0.00869999999999993,0.0034000000000000696,41.419252203533766,46.22934715175223,47.71887523592217,25.581395348837148,18.023255813953334,40.400000000000134,35.20000000000012,58.239700374531864,57.02247191011238
05/03/2024,1.0758,1.0727,1.0813,1.0724,0.31%,1.07926,1.0807783333333334,0.0,1.078369671402107,1.0805858906855308,1.0866316118244777,-0.9848136217211166,0.214252445272491,-0.011199999999999877,0.005800000000000027,39.50864062702268,45.63748523121831,47.651079137435616,19.767441860465656,20.542635658914744,19.69696969696995,31.36565656565669,57.303370786516986,57.42821473158557
05/02/2024,1.0725,1.0711,1.0731,1.0674,0.15%,1.07786,1.08058,0.0,1.0773024584199056,1.0800642203187223,1.0864896549946912,-1.442749494578207,-0.7587674655315986,-0.014000000000000012,-0.0009999999999998899,33.792961554506164,43.72638523347296,47.427600243539636,24.056603773585277,23.13514699429601,20.987654320988096,27.028208005986077,54.213483146067475,56.585518102372106
05/01/2024,1.0709,1.0665,1.0734,1.0649,0.41%,1.07613,1.0803633333333333,0.0,1.0761383750708318,1.0794729802981593,1.0863330665171675,-1.0075799593270596,-0.2793556197038936,-0.017300000000000093,-0.009800000000000031,31.34968585699562,42.826872396350055,47.31946020585411,33.707865168539286,25.843970267530057,22.38805970149261,21.02422790648357,52.715355805243455,54.74406991260931
04/30/2024,1.0665,1.0724,1.0736,1.0664,-0.50%,1.0746,1.0800533333333333,0.0,1.0743859432397713,1.0786360138273103,1.086133874336799,-1.1401557285873172,-0.9105268047942052,-0.015300000000000091,-0.007400000000000073,25.67708609223706,40.4591205804666,47.0231295999464,9.756097560975906,22.506855501033474,5.970149253731528,16.448621092070763,48.59550561797758,51.84144818976284
04/29/2024,1.0719,1.0695,1.0735,1.069,0.25%,1.0739100000000001,1.07977,0.0,1.073933953559813,1.0782014322900646,1.0859909306186295,-0.4642956634784932,-0.7499999999999997,-0.006899999999999906,-0.0043999999999999595,40.386412392701715,44.364272472688526,47.42919812803766,42.682926829269086,28.71562985292808,26.11940298507513,18.159203980099775,52.2200772200773,51.17697954776611
04/26/2024,1.0692,1.0732,1.0754,1.0673,-0.34%,1.07314,1.0794616666666668,0.0,1.0730732347307559,1.0776206947229634,1.0858223232110957,-0.8255263890177283,-1.8001469507714973,-0.00770000000000004,-0.010800000000000143,36.385775095324526,42.908610950046665,47.247212894366704,26.21951219512182,26.21951219512226,16.044776119402915,16.04477611940321,49.61389961389955,50.14316081731814
04/25/2024,1.0729,1.0699,1.074,1.0678,0.30%,1.0726200000000001,1.0791833333333334,0.0,1.073041737506982,1.0773161337730948,1.0856925745688297,-0.14890646812471342,-1.278984173721018,-0.0052000000000000934,-0.015900000000000025,44.72320521608588,45.44615517133094,47.5245204252184,48.78048780487818,39.22764227642302,29.850746268656813,24.004975124378305,53.18532818532816,51.67310167310168
04/24/2024,1.0697,1.0703,1.0715,1.0678,-0.02%,1.0721399999999999,1.0787833333333334,0.0,1.072434148869349,1.076824770303863,1.0855320130957196,-0.511532738095223,-1.66390880676595,-0.0047999999999999154,-0.017099999999999893,39.72056644086701,43.70805038381299,47.308358446924025,29.268292682927722,34.756097560975896,17.910447761194586,21.268656716418125,50.09652509652519,50.965250965250966
04/23/2024,1.0699,1.0655,1.0713,1.0638,0.42%,1.07161,1.0784533333333333,0.0,1.0719733945294672,1.07637801092942,1.0853750856155944,-0.6407875185735425,-1.8620436617134455,-0.00529999999999986,-0.017900000000000027,40.18520192412648,43.846903551714576,47.323408435354516,34.857142857143124,37.63530778164966,22.84644194756557,23.535878659139005,50.28957528957536,51.19047619047624
04/22/2024,1.0654,1.0656,1.0671,1.0623,0.00%,1.07047,1.0780533333333333,0.0,1.0707782318877457,1.07566975215978,1.085174576435219,-0.9667224391150945,-1.7249331242505452,-0.011400000000000077,-0.024800000000000155,33.6926129247567,41.46617825058458,47.01971606804924,16.31578947368366,26.81374167125149,11.355311355310969,17.37073368802373,45.94594594594585,48.7773487773488
04/19/2024,1.0654,1.0644,1.0679,1.061,0.10%,1.06943,1.0776333333333334,0.0,1.069800371544519,1.0750071875043103,1.0849760973682192,-0.6620046620046719,-1.643279172821274,-0.010400000000000187,-0.01870000000000016,33.6926129247567,41.46617825058458,47.01971606804924,30.55555555555534,27.242829295460695,15.384615384615266,16.528789562497288,45.94594594594585,47.39382239382235
04/18/2024,1.0643,1.0672,1.069,1.0641,-0.26%,1.06861,1.0772633333333335,0.0,1.0688003039909701,1.0743164012137096,1.0847685876796644,-0.6163040433280362,-1.453703703703708,-0.008199999999999985,-0.018899999999999917,32.1261999657805,40.88545939800269,46.94533125465404,22.916666666667275,23.262670565302077,11.538461538461837,12.759462759462709,44.88416988416991,45.59202059202054
04/17/2024,1.0671,1.062,1.068,1.0606,0.51%,1.06823,1.0769983333333333,0.0,1.0684911578107936,1.0738508269418574,1.0845912772368898,0.05625879043599943,-1.6950713956701957,-0.0038000000000000256,-0.012900000000000134,40.01381416476793,42.98791784114052,47.15918460163295,43.918918918918806,32.463713713713794,22.41379310344817,16.44562334217511,47.58687258687253,46.1389961389961
04/16/2024,1.0617,1.0624,1.0655,1.0601,-0.05%,1.06775,1.0766733333333334,0.0,1.0672564018451949,1.073066902623028,1.0843615748296829,-0.9515813042261392,-2.2195616135568255,-0.0047999999999999154,-0.02379999999999982,32.036131129230554,40.139742825808156,46.79359694673836,10.45751633986967,25.764367308485237,5.423728813559503,13.125327818489856,42.37451737451746,44.948519948519966
04/15/2024,1.0622,1.0637,1.0666,1.062,-0.19%,1.06678,1.0763399999999999,0.0,1.0663370560551593,1.0723658121312196,1.0841392133507615,-0.6546950991395338,-2.056247118487781,-0.009700000000000042,-0.023600000000000065,33.40216254890446,40.51723755575595,46.83195257579218,13.725490196078487,22.70064181828897,7.118644067796613,11.652055328268114,42.85714285714289,44.27284427284429
04/12/2024,1.0642,1.0726,1.073,1.0622,-0.76%,1.0662800000000001,1.0760166666666668,0.0,1.0659485004087668,1.0718389855421087,1.0839391669525154,-0.810886382701084,-1.5814297604734944,-0.004999999999999893,-0.020299999999999985,38.863518901072666,42.02995970220902,46.98558965975279,29.496402877697736,17.893136471215282,13.898305084745804,8.813559322033992,44.78764478764482,43.33976833976839
04/11/2024,1.0724,1.0744,1.0758,1.0699,-0.17%,1.06623,1.0758733333333335,0.0,1.0671215003344454,1.0718751800232629,1.083823406206387,0.2524072169767154,-0.8964051381572906,-0.0004999999999999449,-0.008899999999999908,55.49108666868819,47.67403026680218,47.609409827365056,78.3439490445856,40.52194737278726,41.69491525423741,20.90395480225996,52.70270270270273,46.782496782496814
04/10/2024,1.0742,1.0857,1.0867,1.0728,-1.04%,1.06668,1.0758,0.0,1.0684085002736372,1.0720251684088589,1.083726872233015,0.40190672025422663,-1.0318776487930603,0.0044999999999999485,-0.007900000000000018,58.25992534877893,48.8058852307271,47.74506250800944,53.00751879699257,53.61595690642529,47.79661016949176,34.46327683615834,54.44015444015449,50.64350064350068
04/09/2024,1.0855,1.0859,1.0886,1.0847,-0.03%,1.06824,1.075985,0.0,1.0715160456784305,1.072894512382481,1.0837446573307168,1.886615355734936,0.0,0.015599999999999836,9.999999999998899e-05,70.89102180855751,55.111631738294655,48.5850015608037,89.1228070175435,73.49142495304055,86.1016949152542,58.53107344632781,65.34749034749028,57.49678249678251
04/08/2024,1.0858,1.0843,1.0863,1.082,0.21%,1.07028,1.076185,0.0,1.0741131282823522,1.073727124486837,1.083765271492271,1.9147737938802514,-0.11039558417662078,0.020400000000000196,0.000300000000000189,71.14856821965547,55.26297032849244,48.607043194306236,90.17543859649152,77.43525480367585,87.11864406779722,73.67231638418109,64.32865731462937,61.37210070075804
04/05/2024,1.0835,1.0836,1.0848,1.0791,0.00%,1.07209,1.0763883333333335,0.0,1.0758198322310155,1.0743576325844604,1.08376261114961,1.8040026308371588,-0.27611596870686733,0.018100000000000005,-0.0035000000000000586,66.16200562043915,53.823774622106406,48.44701207311326,82.10526315789434,87.13450292397643,79.32203389830501,84.18079096045216,61.67846309403433,63.78487025205133
04/04/2024,1.0835,1.0833,1.0878,1.0831,0.00%,1.07401,1.07661,0.0,1.077216226370831,1.0749474627403017,1.0837599776936135,1.5368756442695128,-0.4319058996508131,0.019199999999999884,-0.0030000000000001137,66.16200562043916,53.823774622106406,48.44701207311326,82.10526315789434,84.79532163742672,82.10526315789434,82.8486470413322,61.67846309403433,62.56186116756601
04/03/2024,1.0835,1.0772,1.0838,1.0764,0.62%,1.07565,1.07687,0.0,1.0783587306670435,1.0754992393377016,1.0837573708484274,2.0533107280775944,0.15714549824365065,0.01639999999999997,-0.0047000000000001485,66.16200562043916,53.823774622106406,48.44701207311326,82.10526315789434,82.10526315789434,82.10526315789434,81.17752007136458,61.67846309403433,61.67846309403433
04/02/2024,1.0768,1.0744,1.078,1.0724,0.23%,1.07716,1.0769616666666666,1.0,1.0780753250912174,1.0755831593804304,1.0836876133506583,1.3745057427979612,-0.18539117538005206,0.015099999999999891,-0.0050000000000001155,51.686553871722694,49.653610027171375,47.97987740118796,55.63909774436071,73.2832080200498,58.596491228070015,74.26900584795293,54.90394337714866,59.42028985507244
04/01/2024,1.0743,1.0788,1.08,1.073,-0.46%,1.07837,1.0769799999999998,1.0,1.0773889023473597,1.0755003749042735,1.083593496398076,0.9490697237361395,-0.24143374500881562,0.0121,-0.0044999999999999485,47.388071084762714,48.21175869667691,47.80701170142911,45.83333333333337,61.19256474519614,49.824561403508795,63.508771929824405,52.37613751263911,56.319514661274034
03/29/2024,1.0793,1.079,1.0806,1.0767,0.06%,1.07988,1.07715,1.0,1.0777363746478397,1.0757455120072237,1.0835504545391912,0.6434166355837286,0.11130692885630905,0.015099999999999891,0.0023999999999999577,55.59462206494801,51.14681087004932,48.182274021762794,50.267379679143765,50.57993691894594,67.36842105263125,58.59649122807004,57.43174924165822,54.903943377148664
03/28/2024,1.0787,1.0827,1.0829,1.0774,-0.36%,1.0805099999999999,1.077295,1.0,1.0779115792573235,1.0759361241357899,1.0835018328618637,0.41891640290448223,0.39087947882735985,0.006299999999999972,0.0005999999999999339,54.46193931738356,50.789486213334506,48.14053023615068,38.88888888888874,44.996533967121955,65.26315789473674,60.81871345029227,51.47727272727269,53.76171982719001
03/27/2024,1.0826,1.0831,1.084,1.081,-0.04%,1.08135,1.0774350000000001,1.0,1.0787640193923558,1.0763660516109004,1.0834927934232113,-0.267157991708881,0.6882440476190544,0.008399999999999963,0.008099999999999996,60.30314444328951,52.99750105075535,48.43238839013933,62.96296296296291,50.7064105103318,78.94736842105259,70.52631578947354,55.9090909090909,54.9393709593406
03/26/2024,1.083,1.0838,1.0865,1.0824,-0.06%,1.0811,1.0775883333333334,1.0,1.0795341976846549,1.0767940482811647,1.08348785431505,-0.2578743783385647,0.5757800891530446,-0.0024999999999999467,0.007800000000000029,60.875063342895785,53.22020149126546,48.462286326362275,68.8311688311681,56.89434022767324,80.35087719298227,74.85380116959054,56.3636363636363,54.58333333333329
03/25/2024,1.0836,1.0808,1.0844,1.0802,0.29%,1.08088,1.0777583333333332,1.0,1.080273434469263,1.0772331419404444,1.0834889782333652,0.009229349330871158,0.7250418293362899,-0.002200000000000202,0.006799999999999917,61.792499224314625,53.561623623839715,48.50729312213266,72.72727272727155,68.17380150713417,82.45614035087677,80.58479532163722,57.04545454545441,56.439393939393874
03/22/2024,1.0805,1.086,1.0869,1.0802,-0.51%,1.0805799999999999,1.0779333333333334,1.0,1.0803146282021243,1.0774439069765447,1.083459024994126,-0.2768804799261553,0.7459207459207466,-0.0029999999999998916,0.0046999999999999265,54.46125550818958,51.55067319480294,48.288324218892285,52.5974025974023,64.71861471861398,71.57894736842103,78.12865497076002,53.522727272727266,55.64393939393933
03/21/2024,1.086,1.0922,1.0944,1.0855,-0.53%,1.08083,1.0781416666666668,1.0,1.0813483321653745,1.0779959129780579,1.083484486882523,0.23073373327181992,1.410028947614167,0.0025000000000001688,0.013500000000000068,63.093169959301584,54.67401244865297,48.70123877757376,61.81818181818202,62.38095238095195,75.51020408163276,76.51509726697687,59.772727272727344,56.780303030303
03/20/2024,1.0918,1.0864,1.0924,1.0836,0.49%,1.0816599999999998,1.0783266666666667,1.0,1.0832486354080337,1.078886499237538,1.0835678067850356,1.393016344725123,2.372245663384913,0.008300000000000196,0.02090000000000014,69.80048666853956,57.65219220063264,49.13172653436067,88.18181818181849,67.53246753246759,92.41982507288648,79.83632550764678,66.36363636363647,59.88636363636369
03/19/2024,1.0865,1.0873,1.0878,1.0834,-0.06%,1.08263,1.0785366666666667,1.0,1.083839792606573,1.079377692835116,1.0835971847746837,1.1356231965000454,1.3620673570295685,0.009700000000000042,0.020000000000000018,58.92714921557776,54.28071429216357,48.755970015877224,63.08411214953278,71.02803738317776,76.96793002915446,81.63265306122457,60.3409090909091,62.15909090909097
03/18/2024,1.0871,1.0893,1.0907,1.0865,-0.15%,1.08391,1.0787166666666665,1.0,1.084432557587196,1.0798759062005925,1.0836322774767477,0.7226906328175696,1.6741488963711213,0.012799999999999923,0.01519999999999988,59.71649008724961,54.59169853693281,48.80052151627507,58.757062146892295,70.0076641594145,78.7172011661805,82.70165208940716,61.02272727272722,62.5757575757576
03/15/2024,1.0887,1.0883,1.0901,1.0873,0.06%,1.0848499999999999,1.0788616666666668,1.0,1.085208456207706,1.0804452025747477,1.0836830446286074,0.9270418095856131,1.4726442352502598,0.009400000000000075,0.019500000000000073,61.88675095218127,55.428057094950624,48.919541393344325,66.47058823529413,62.77058751057306,83.38192419825062,79.68901846452854,62.84090909090908,61.40151515151513
03/14/2024,1.0881,1.095,1.0955,1.088,-0.59%,1.08579,1.0788499999999999,1.0,1.0857341914426686,1.0809390604731512,1.0837272895747327,0.5080362091261833,1.7201084416191428,0.009400000000000075,0.015200000000000102,60.52803103924078,55.034824635428336,48.87671966442982,51.63398692810514,58.953879103430516,79.09604519774047,80.39839018739055,62.15909090909098,62.00757575757576
03/13/2024,1.0946,1.0926,1.0965,1.092,0.20%,1.0869900000000001,1.07898,1.0,1.0873461566349107,1.0818204114103673,1.0838361949867317,1.0710987996306607,2.308626974483591,0.01200000000000001,0.024899999999999922,68.77890548213502,58.34656222730101,49.3593560565856,88.3435582822085,68.81604448186926,94.78021978021974,85.75272972540363,69.54545454545456,64.84848484848487
03/12/2024,1.0924,1.0925,1.0946,1.09,-0.02%,1.08793,1.0790566666666668,1.0,1.088265037246745,1.0825029655129241,1.0839219678056193,0.812107788851988,2.534259433076792,0.009400000000000075,0.022499999999999964,63.7662390509338,56.87976526209651,49.20135330686187,74.84662576687117,71.60805699239494,88.73626373626375,87.53750957140801,67.04545454545459,66.25000000000004
03/11/2024,1.0926,1.0944,1.0949,1.0914,-0.10%,1.0888300000000002,1.0790966666666668,1.0,1.0890532122927914,1.0831543870927356,1.0840088790022502,1.1198519204072188,2.5530317251736543,0.009000000000000119,0.027200000000000113,64.03103194637677,56.98146992588764,49.21620597705323,76.07361963190172,79.75460122699378,89.28571428571425,90.93406593406593,67.2727272727273,67.95454545454548
03/08/2024,1.0937,1.0948,1.0982,1.0919,-0.08%,1.09015,1.0792566666666665,1.0,1.089898082785011,1.0838347492157847,1.0841059300734037,0.7090239410681232,2.7623790284694043,0.013199999999999878,0.028299999999999992,65.56871329472922,57.55112488754172,49.29814972278944,69.59459459459374,73.50494666445553,88.18897637795232,88.73698479997678,68.52272727272715,67.61363636363635
03/07/2024,1.0946,1.0897,1.095,1.0867,0.45%,1.0910100000000003,1.0794466666666667,1.0,1.0907529768241,1.0845292815244438,1.0842110154772044,0.25645722659827014,2.5770780620373053,0.008599999999999941,0.030299999999999994,66.856785790942,58.021619954097766,49.36533364658768,75.67567567567559,73.78129663405701,90.5511811023621,89.34195725534289,69.54545454545456,68.44696969696967
03/06/2024,1.0897,1.0859,1.0916,1.0842,0.39%,1.0908,1.0796083333333333,1.0,1.0905615264924453,1.0848628762648023,1.084265977518673,0.29452369995396865,2.637279834228106,-0.002100000000000213,0.022599999999999953,54.51879680757455,54.61238554661244,49.0099834159544,42.56756756756696,62.61261261261209,77.69028871391032,85.47681539807492,63.97727272727259,67.34848484848476
03/05/2024,1.0855,1.0856,1.0877,1.084,0.01%,1.0907,1.0796083333333333,1.0,1.0896412489483644,1.0849039810219119,1.0842783331972763,-0.1471805721644785,2.1935605347392086,-0.001000000000000112,0.02379999999999982,46.36915107299011,51.90794572632842,48.707943425709836,10.563380281688985,42.935541174977175,64.91712707182279,77.71953229603174,59.20454545454534,64.24242424242416
03/04/2024,1.0854,1.0843,1.0867,1.0838,0.16%,1.0905299999999998,1.0796016666666666,1.0,1.0888701127759346,1.0849359822463047,1.0842895632127099,-0.30311380545605593,1.9921067468520848,-0.0017000000000000348,0.023199999999999887,46.18650272594127,51.84470969764761,48.700761460904815,11.111111111109912,21.414019653455274,64.44444444444407,69.0172867433924,59.09090909090898,60.75757575757564
03/01/2024,1.0837,1.0804,1.0844,1.0798,0.31%,1.09003,1.0795883333333334,1.0,1.0879300922712194,1.0848562414562204,1.0842836609288866,-0.40437459792298125,1.0537113017530855,-0.004999999999999893,0.019500000000000073,42.98804436190085,50.757279814654105,48.57838092340816,21.195652173913153,14.290047855570675,48.76325088339236,59.374940799886424,57.15909090909101,58.48484848484844
02/29/2024,1.0803,1.0836,1.0857,1.0795,-0.30%,1.08925,1.0795716666666666,1.0,1.0865428027673614,1.084562290394529,1.0842437818082549,-1.306413301662706,0.5678644572705264,-0.007800000000000029,0.007900000000000018,37.25485842607376,48.64622638393366,48.33424121325548,4.27807486631084,12.194946050444626,30.620155038759705,47.942616788865394,53.29545454545457,56.51515151515152
02/28/2024,1.0836,1.0844,1.0848,1.0796,-0.07%,1.08815,1.0795966666666668,1.0,1.0860077477187502,1.084500207143269,1.0842373375094843,-0.8055657268399982,-0.1750345462920325,-0.01100000000000012,0.009399999999999853,45.144559655770436,50.70478815374347,48.58629096043178,21.925133689839342,15.799620243354434,43.41085271317774,40.93141954510995,57.04545454545441,55.833333333333336
02/27/2024,1.0844,1.085,1.0867,1.0832,-0.03%,1.08735,1.07958,1.0,1.0857154299517047,1.084493742166284,1.0842389656744529,-0.7505033864177179,-0.12893718916928235,-0.008000000000000007,-0.0010999999999998789,46.94164127928673,51.19541517962367,48.6473288429879,26.20320855615018,17.46880570410011,46.511627906976706,40.1808785529714,57.95454545454547,56.098484848484816
02/26/2024,1.0847,1.0826,1.0861,1.0812,0.27%,1.08656,1.0795666666666668,1.0,1.085530806324122,1.0845070491232978,1.0842435801094479,-0.8228947609033463,0.11075219197047438,-0.007900000000000018,-0.001100000000000101,47.65614186009253,51.383125559831385,48.67029548362561,27.807486631016303,25.311942959001936,47.674418604650995,45.86563307493517,58.295454545454525,57.765151515151466
02/23/2024,1.0818,1.0824,1.0841,1.0812,-0.05%,1.08537,1.07948,1.0,1.0848524779015545,1.0843324007927624,1.0842191240550325,-1.1693769413484307,-0.1568989386248097,-0.0118999999999998,-0.0016999999999998128,41.63424028856375,49.48004255347226,48.45973873435897,14.83870967742052,22.94980162152899,36.43410852713201,43.54005167958658,55.00000000000009,57.083333333333364
02/22/2024,1.0823,1.0816,1.0889,1.0802,0.06%,1.08414,1.07941,1.0,1.0843883910103629,1.0842012781609713,1.0841999180227633,-0.679085986968877,-0.11075219197045388,-0.012299999999999978,-0.0011999999999998678,43.013717704750036,49.811582587402555,48.49834655455388,23.140495867769715,21.928897392068837,38.37209302325583,40.82687338501296,55.56818181818185,56.28787878787882
02/21/2024,1.0817,1.0807,1.0825,1.0789,0.13%,1.0833400000000002,1.0793016666666666,1.0,1.0838995926448425,1.0840399053763925,1.084174901011773,-0.35006909258404456,0.45505200594354817,-0.007999999999999785,-0.0017999999999998018,41.6996210874178,49.409065662897014,48.454572014310166,28.000000000001336,21.99306851506385,36.04651162790724,36.95090439276504,54.88636363636373,55.15151515151522
02/20/2024,1.0803,1.0779,1.084,1.0762,0.24%,1.0828200000000001,1.0792766666666664,1.0,1.0832451212548713,1.0837986211585606,1.0841361265694096,-0.4698728579325486,0.5585032113934659,-0.005199999999999871,0.0035000000000000586,38.63918999013948,48.46376278946026,48.35222743364118,32.28346456692924,27.807986811566753,28.968253968254174,34.462286206472434,53.29545454545457,54.58333333333339
02/19/2024,1.0777,1.0777,1.0791,1.0762,0.03%,1.0820500000000002,1.0792583333333332,1.0,1.0822369173903492,1.083405161728976,1.084071726687959,-0.5536587616499036,-0.14824423237281792,-0.007699999999999818,0.0034000000000000696,33.557147038191985,46.745564377388256,48.16235581949473,11.811023622047752,24.03149606299277,6.818181818182071,23.94431580478118,50.34090909090918,52.84090909090916
02/16/2024,1.0774,1.077,1.0788,1.0732,0.03%,1.08142,1.0792666666666666,1.0,1.0813574778648312,1.0830177319400098,1.084004973113343,-0.2684439507544316,-0.1205154352461369,-0.006300000000000194,-0.0019000000000000128,33.00068105906625,46.548579096889235,48.140433909847204,26.7515923566877,23.61536018188822,16.799999999999837,17.528811928812043,41.48936170212756,48.375241779497095
02/15/2024,1.0771,1.0727,1.0785,1.0724,0.43%,1.0811,1.0792499999999998,1.0,1.0805833909803164,1.0826359427825898,1.0839358896180835,-0.599852344038386,-0.5080362091261833,-0.0032000000000000917,-0.0016000000000000458,32.40363908597162,46.34654068396509,48.11842193758673,28.484848484848108,22.349154821194514,18.217054263565576,13.94507869391584,38.214783821478264,43.34835153817167
02/14/2024,1.0725,1.071,1.0736,1.0695,0.15%,1.07999,1.0792166666666667,1.0,1.0791136835293498,1.0819820109901648,1.0838214810537838,-1.0973810402065678,-0.9695290858725719,-0.011099999999999888,-0.010099999999999998,24.76905387976022,43.3612337858389,47.781736462253356,15.463917525773715,23.566786122436497,10.452961672474203,15.156671978679887,31.799163179916277,37.1677695678407
02/13/2024,1.0709,1.0772,1.0796,1.07,-0.58%,1.07864,1.079145,0.0,1.0776202865240134,1.0812670425391866,1.0836922171153953,-1.2722411726744753,-1.1720191952750032,-0.013500000000000068,-0.0121,22.701896941557095,42.37901568388203,47.66514868366858,7.216494845361144,17.055086951994312,4.878048780488013,11.18268823884261,29.56764295676419,33.193863319386246
